skill	fixture_key	game_scores_A_minus_D	game_n	game_mean	game_sd	candidate	deterministic	sim_n	sim_mean	sim_sd	central95_low	central95_high	p	individual_score_errors_if_deterministic	initial_attacker	initial_defender
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s1_solo.json#0	251,255,247,256,250	5	251.8	3.7013511046643495	omit	False	1000	226	0	226	226	5e-05		500	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s1_solo.json#0	251,255,247,256,250	5	251.8	3.7013511046643495	marksman_only	False	1000	226	0	226	226	5e-05		500	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s1_solo.json#0	251,255,247,256,250	5	251.8	3.7013511046643495	normal_kind	False	1000	253.872	4.036571553919222	246	262	0.630768		500	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s2_solo.json#0	359,364	2	361.5	3.5355339059327378	current	False	1000	362.385	3.00229725190376	359	369	0.99395		400	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s2_solo.json#0	359,364	2	361.5	3.5355339059327378	omit	False	1000	359	0	359	359	5e-05		400	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s2_solo.json#0	359,364	2	361.5	3.5355339059327378	marksman_only	False	1000	362.385	3.00229725190376	359	369	0.99395		400	100
hero:Wayne:Fleet	testcases/emulator_verified/wayne_s2_solo.json#0	359,364	2	361.5	3.5355339059327378	normal_kind	False	1000	362.385	3.00229725190376	359	369	0.99395		400	100
hero:Wayne:Fleet	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		current	False	1000	-4971.956	4.627902492650617	-4979	-4962	0.336683		500	5000
hero:Wayne:Fleet	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		omit	False	1000	-4979	0	-4979	-4979	5e-05		500	5000
hero:Wayne:Fleet	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		marksman_only	False	1000	-4971.956	4.627902492650617	-4979	-4962	0.336683		500	5000
hero:Wayne:Fleet	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		normal_kind	False	1000	-4971.956	4.627902492650617	-4979	-4962	0.336683		500	5000
hero:Wayne:Fleet	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		current	False	1000	31.23	1.80564679834136	27	32	1		200	450
hero:Wayne:Fleet	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		omit	False	1000	32	0	32	32	1		200	450
hero:Wayne:Fleet	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		marksman_only	False	1000	32	0	32	32	1		200	450
hero:Wayne:Fleet	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		normal_kind	False	1000	31.23	1.80564679834136	27	32	1		200	450
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		current	True	1	8	0	8	8		[3]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		omit	True	1	8	0	8	8		[3]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		omit_infantry	True	1	8	0	8	8		[3]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		omit_marksman	True	1	8	0	8	8		[3]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		one_turn	True	1	8	0	8	8		[3]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_lvl2.json#0	5	1	5		all_enemy	True	1	37	0	37	37		[32]	255	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		current	True	1	-3	0	-3	-3		[16]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		omit	True	1	-3	0	-3	-3		[16]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		omit_infantry	True	1	-3	0	-3	-3		[16]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		omit_marksman	True	1	-3	0	-3	-3		[16]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		one_turn	True	1	-3	0	-3	-3		[16]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/gordon_wayne_s1_extra_overlap_nc.json#0	-19	1	-19		all_enemy	True	1	34	0	34	34		[53]	260	1000
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	current	False	1000	5019.535	215.87260538742916	4586	5402	0.260287		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit	False	1000	5340.772	132.8428667382757	5075	5510	0.00045		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit_infantry	False	1000	5258.856	171.80559486357367	4846	5479	0.028699		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit_marksman	False	1000	5136.663	194.85288059476073	4705	5433	0.19439		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	one_turn	False	1000	5181.448	192.37401866951555	4760	5448	0.182791		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	all_enemy	False	1000	4886.082	232.1290873397583	4436	5313	0.133793		8100	2560
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		current	True	1	-1516	0	-1516	-1516		[1]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		omit	True	1	-1565	0	-1565	-1565		[-48]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		omit_infantry	True	1	-1565	0	-1565	-1565		[-48]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		omit_marksman	True	1	-1516	0	-1516	-1516		[1]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		one_turn	True	1	-1537	0	-1537	-1537		[-20]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s11_lancer_damage_up_bucket.json#0	-1517	1	-1517		all_enemy	True	1	-1469	0	-1469	-1469		[48]	500	2990
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		current	True	1	-1016	0	-1016	-1016		[1]	360	2100
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		omit	True	1	-1054	0	-1054	-1054		[-37]	360	2100
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		omit_infantry	True	1	-1054	0	-1054	-1054		[-37]	360	2100
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		omit_marksman	True	1	-1016	0	-1016	-1016		[1]	360	2100
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		one_turn	True	1	-1032	0	-1032	-1032		[-15]	360	2100
hero:Gordon:ToxicRelease	testcases/emulator_verified/wos451_gordon_s21_lancer_damage_up_bucket.json#0	-1017	1	-1017		all_enemy	True	1	-980	0	-980	-980		[37]	360	2100
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		current	True	1	834	0	834	834		[-17]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		omit	True	1	699	0	699	699		[-152]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		omit_infantry	True	1	699	0	699	699		[-152]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		omit_marksman	True	1	834	0	834	834		[-17]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		one_turn	True	1	784	0	784	784		[-67]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s15.2-secondary-heroes-1000-inf-125-lancer-125-marksman.json#0	851	1	851		all_enemy	True	1	998	0	998	998		[147]	1250	5000
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		current	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		omit	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		omit_infantry	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		omit_marksman	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		one_turn	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gordon:ToxicRelease	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		all_enemy	True	1	4575	0	4575	4575		[2]	5000	1010
